entry,end,size,name,qualified_name,namespace,symbol_source,signature_source,signature,is_thunk,thunk_target,body_sha256,mnemonic_sha256,instruction_count,memory_block
0020ab68,0020adc7,608,"FUN_0020ab68","FUN_0020ab68","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020ab68(int param_1, int param_2)",false,"",6f30df9f7cf8d546bf2c27a6edcade3642823dfe2761a5510d16bec1f35f6d3f,38898b3c5872c16888643f89767925ab1bb231d9ec95895875e505c7975ac28f,152,".text"
0020add0,0020af37,360,"FUN_0020add0","FUN_0020add0","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0020add0(int param_1, int * param_2, int param_3, undefined4 param_4, undefined4 param_5)",false,"",09cb26e4ef346443f72670a36cea3c05dc7fbd0ec73d50e20026a73c35e16cff,e72b70d8e47b433aa62acf107af5b871e71545a4e7f98eabb67db3f4f67eb95b,90,".text"
0020af40,0020b0a7,360,"FUN_0020af40","FUN_0020af40","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0020af40(int param_1, int * param_2, int param_3, undefined4 param_4, undefined4 param_5)",false,"",83c539cfa50dfb6a5cab774322e30e268afca7a3073256acc308e19b32229fbb,e72b70d8e47b433aa62acf107af5b871e71545a4e7f98eabb67db3f4f67eb95b,90,".text"
0020b0b8,0020b12b,116,"FUN_0020b0b8","FUN_0020b0b8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020b0b8(Message * param_1, int param_2)",false,"",c330d4d2e1220e2eac8597f13a350e8bdbd6c46a27dbf4049ac9ff12b3308603,bf7da7ec3e0725d67af13db606e9b69823ac55e573a2ea962456950a8fbf6033,29,".text"
0020b134,0020b1a7,116,"FUN_0020b134","FUN_0020b134","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020b134(int param_1, int param_2)",false,"",079af3cadf272ef4150d13018d918e80df096cd4a51ff534eebe4558f4af9f88,bf7da7ec3e0725d67af13db606e9b69823ac55e573a2ea962456950a8fbf6033,29,".text"
0020b1b0,0020bdcb,3080,"FUN_0020b1b0","FUN_0020b1b0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020b1b0(Message * param_1, int param_2)",false,"",26b87dfd5cd2b35e97f8139ae311a296f076f1ee9bc332a86402d14a8828c326,fb02fb76466b3d0f3ea107e4308d513af51b04a47d7f8af4bdec565d558abfea,770,".text"
0020bde0,0020be53,116,"FUN_0020bde0","FUN_0020bde0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020bde0(int param_1, int param_2)",false,"",035c3044bc199649823a21a8ec1219f726bd1b943c352a7d879a785a26cd32a1,bf7da7ec3e0725d67af13db606e9b69823ac55e573a2ea962456950a8fbf6033,29,".text"
0020be5c,0020c9c3,2904,"FUN_0020be5c","FUN_0020be5c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020be5c(int param_1, int param_2)",false,"",27f012803ceed08edd212004b6a122c5c468026b0443e71cc2a395ba3b3549cd,97b5ebdf4919f270d95e208c0ba3238bcac33324fb9bf8a1bb6f3b6c241312b0,726,".text"
0020c9dc,0020d20b,2076,"FUN_0020c9dc","FUN_0020c9dc","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020c9dc(int param_1, int param_2)",false,"",a9be6d2c29fb10eea979ad7a96aa3de2845c740bff19faef65d4ba2bc1584f8d,0745e64790eaf9f3669a4ca1a2be741456a0b95a125a66c26cfa0c89dd1376f1,519,".text"
0020d214,0020d7e3,1476,"FUN_0020d214","FUN_0020d214","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020d214(int param_1, int param_2)",false,"",5b9a50271333409fc4384562471d0b5ccafd5e45010f4149854b3595eaf19d82,c960c1a130be4707c7a97383b8fc9e9b51bcf9d2ee75069c5ebe8e4732d2e834,369,".text"
0020d7e8,0020dfff,2052,"FUN_0020d7e8","FUN_0020d7e8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020d7e8(int param_1, int param_2)",false,"",96fcac713c51333227d234e251b65b520902b30502315a3a3491f68a335b0c02,cd0eecb2a3bc3988e7a2c0d2cf03015c812734ca0863e5b638a4d352c2da942d,513,".text"
0020e008,0020e2bf,696,"FUN_0020e008","FUN_0020e008","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020e008(Message * param_1, int param_2)",false,"",aed6ba0e82f38a5fdc7a055e92f821fc5a377a62283b681fbd0d1269d5698887,296cc3e0e8dd507ce29a7bb9e8c2aeea996956a78858978240732ab350fca0ea,174,".text"
0020e2d0,0020e3a3,212,"FUN_0020e2d0","FUN_0020e2d0","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_0020e2d0(undefined4 * param_1, int param_2)",false,"",43a3015920bfc8d6d29ca05b22e6bf9de05a01b2571deeb51a9e493d19d8256d,713abff800fee6c69868e7b3a4e26f1f3fde156204ccaf8d470f911e9d37ae5a,53,".text"
0020e3cc,0020e40f,68,"FUN_0020e3cc","FUN_0020e3cc","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_0020e3cc(undefined4 param_1, undefined4 param_2, undefined4 param_3, uint param_4)",false,"",cf196d4bf8731bbda98821a98779ecaf24af5c820ba474f223c671b0685d11e4,e4d5e3e96d823253a1a043e7cda089a7c0b6d15b41ece1194b2d6281772e8bd6,17,".text"
0020e41c,0020e45f,68,"FUN_0020e41c","FUN_0020e41c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020e41c(int param_1, undefined4 * param_2)",false,"",5cdbfd94ed0186e89040247b63b76612d21e243917533abe546c9098432bd517,5084ba2dc2bae5260a4e9cd204ea47dec79a552b03994e8d8bf21dedf0432e79,17,".text"
0020e460,0020e5a3,324,"FUN_0020e460","FUN_0020e460","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020e460(int param_1, undefined4 * param_2)",false,"",ff42929f7fb4ae87b589157295013504ebeeecccc9b7f158b565bb8ce701211c,98219ed2131cce5749ac49ca18fc2c62a131b38fa6ff5e38eaaa38ddb56365f9,81,".text"
0020e6f4,0020e827,308,"FUN_0020e6f4","FUN_0020e6f4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020e6f4(int param_1)",false,"",b55dec77f3adec37362518e1d6daf5b54ec541f3d7cb644abc68458f23a4e898,cf55b847e051860bff37e26300017a0d3bc5f1c568fe0f7d6c12d3e49d00acc0,77,".text"
0020e83c,0020ea77,572,"FUN_0020e83c","FUN_0020e83c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020e83c(int param_1)",false,"",146abd403d2d5b0bfda3087f76cae760c37963cabf86dd06bd78762157080f47,837274d150c51af94310b6fc31bc2765f7dc01b9fe5f94139bfc1077ff2af945,143,".text"
0020eaa8,0020eb23,124,"FUN_0020eaa8","FUN_0020eaa8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020eaa8(int param_1)",false,"",282520b54c4accee45638c47b4e0cb75ea639e1a842eae447dd075d94db0aff6,6711edd7f6c074e8584fd8167057af2d6a1f3a857275c372ca9da280c4e726ef,31,".text"
0020eb34,0020ec27,244,"FUN_0020eb34","FUN_0020eb34","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020eb34(int param_1)",false,"",cb25bddc643518dd7fe86c9ccb590491d079cf1f9f1eec1b5fe614675882c751,a423a32eca7e9187baf3e2e93f8454dcdbbeda360b6e0c955acdcc4f2bb1318a,61,".text"
0020ec34,0020ed6b,312,"FUN_0020ec34","FUN_0020ec34","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020ec34(int param_1)",false,"",4b409a3b6e352fe7a50f02145b73ceba01658cf107b4b5945f1efeee937c9d5b,e4bc59615aaaae4a0e076a87d4bb8cd1fa2f52edf84d544ec4777025172f63b5,78,".text"
0020ed7c,0020ef6f,500,"FUN_0020ed7c","FUN_0020ed7c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020ed7c(int param_1)",false,"",4280e36a0709d32c9d8f85b5674b78cd24b32b646cc9bbc01fd924094ea1c0ed,cce027c58247fddd960ad307099f6b5c592bdc05df79dca21a9b78c737fe27fd,125,".text"
0020efdc,0020f00f,52,"FUN_0020efdc","FUN_0020efdc","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020efdc(int param_1)",false,"",2ccb49ea5e71e3593daeaa8a683ac5da7b3948cbf430e05411c751877de9a51d,d534344eddcd209d017ec17b21b7996f9ab95ced0752f4c943d3d8f4c94eabf2,13,".text"
0020f014,0020f10f,252,"FUN_0020f014","FUN_0020f014","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f014(int param_1)",false,"",10b37dad3529b245c74cb487aa6ab6b8a228d09aab098b15295f82030e1b4e01,de3c3bc4de8528991292ad8efec893b3b9c8c08d1b7a770d0d6041aa50a457bf,63,".text"
0020f11c,0020f307,492,"FUN_0020f11c","FUN_0020f11c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f11c(int param_1)",false,"",9280ff8b4b5ea34a057e66cb17354f2049664a66566a69b8ef5ca884be212f40,43d024d46ef862cb606f8112e06d061f7ead09c011053afdcd859771d6342c73,123,".text"
0020f320,0020f413,244,"FUN_0020f320","FUN_0020f320","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f320(int param_1)",false,"",f819cb409628164a347666bbab4a6389a3c6ba4bea8ddbdd8a04b5e18d41d75d,b65503a9c13a727f93141847b3ce4dfa172e789c953b2e454578599ecc861964,61,".text"
0020f424,0020f4e7,196,"FUN_0020f424","FUN_0020f424","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f424(int param_1)",false,"",0f845fba4e7187e0c45ad277e069624def8748ddc1410f79b5c0cf6c422ee3c6,fd7859f9f953c1ae3a9992422e1d9ac9b2fa67ca65168ca513b2a637726e3a77,49,".text"
0020f4e8,0020f68b,420,"FUN_0020f4e8","FUN_0020f4e8","Global",DEFAULT,ANALYSIS,"int __stdcall FUN_0020f4e8(undefined4 * param_1, undefined4 param_2, undefined4 param_3, undefined4 param_4, int param_5, uint * param_6, short * param_7, undefined2 param_8, undefined4 param_9, undefined8 param_10, uint param_11, undefined4 param_12)",false,"",96d62f8ff1a1a6f7ee42114c261a6d3f4db3f048de1dea34102f07181e799eae,eea3b15c4633c0382f81184f2a28a6026753cb4416f5fec92567be553bc24d26,105,".text"
0020f69c,0020f77b,224,"FUN_0020f69c","FUN_0020f69c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f69c(undefined4 * param_1, undefined4 param_2, int param_3, uint * param_4)",false,"",a92bc851ab4af23f0cb9f2d52d4884b28fc5d7a16cf4d73fcc1254dac2aaab88,b16747dca0f41d34c586a0cce6dc73dcf47e226c60c1977026dfd5fba4449c8b,56,".text"
0020f780,0020f853,212,"FUN_0020f780","FUN_0020f780","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f780(undefined4 * param_1, undefined4 param_2, int param_3, uint * param_4)",false,"",84ad09d01281cf0d7c10ae5b6e2d43639a7901d3861760ed4a81b9723afc52d7,ab1237e3d9b77106fc872272a48c2e5267c009746947a7052cd06fbcb25ab5dd,53,".text"
0020f858,0020f8fb,164,"FUN_0020f858","FUN_0020f858","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f858(int * param_1)",false,"",8ad9cd6f9e8f6138aab9bd6ad185e0dfabdd8a6a03489f00934b03b8b5608cb0,33ca82c69cc9321f35de6a9673732a2eb3865ba35b0d24a308ab6d94cf161509,41,".text"
0020f90c,0020f9df,212,"FUN_0020f90c","FUN_0020f90c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f90c(int * param_1)",false,"",94c2cfd0b66b06ca68580b10401842ded7bad35b49913c02508e1750ce60eb23,4b4eac96dfd389374e45e80982a401bebd437be3d0817ffa31b2cb0ca4e4e04b,53,".text"
0020f9f0,0020fa67,120,"FUN_0020f9f0","FUN_0020f9f0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020f9f0(int * param_1)",false,"",64e8be1c9d3fa2ea86e2301d79ac0867479702b2cc8a289dbe98222afcdda204,30fb0123528028ecc7c44718c5eb5d8a38e09ea417872293843d221b1e06c903,30,".text"
0020fa74,0020fbcb,344,"FUN_0020fa74","FUN_0020fa74","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020fa74(int * param_1)",false,"",941ca54f0e8e571d9502fd1515e8c3a196a59f649cd25f4f3704ee8e598d48d8,07a1621f8c1619645072d0a4139206485b5154e51f67c4f10a9009a5ff15ab11,86,".text"
0020fbe4,0020fc17,52,"FUN_0020fbe4","FUN_0020fbe4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020fbe4(undefined4 * param_1)",false,"",3b16706216e4e949e9b2dc85652318dae319ec2751f7fad79fe26e80fee48883,b74890dd07a66f40b2cda72af50afeb4eca85b875df16d69f78db00a13609197,13,".text"
0020fc20,0020fc4f,48,"FUN_0020fc20","FUN_0020fc20","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020fc20(undefined4 * param_1)",false,"",9ae1c383ee5937300ed9ebc234b22b3fd28f2f562c065213e55f9c87ae03073c,08860358ca40797cb1c40bbd4246820e3eb2a5b88163a14c0db4f98513bda570,12,".text"
0020fc58,0020fcd3,124,"FUN_0020fc58","FUN_0020fc58","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020fc58(undefined4 param_1, int param_2, undefined4 param_3, uint param_4)",false,"",f6068bed2fb41929d1623c5e00bffd8532efc8bf55548d75de7ccf561a734a19,085746cd22834339c69e8fbbbad0e9ab5e8a6d30ddb0f3f1465b387f0c17bd88,31,".text"
0020fcdc,0020fdaf,212,"FUN_0020fcdc","FUN_0020fcdc","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_0020fcdc(undefined4 * param_1, int param_2)",false,"",fe590e628da318775d15b0c880e89e0cfcc8fe74b4c4f214d24d812717412202,713abff800fee6c69868e7b3a4e26f1f3fde156204ccaf8d470f911e9d37ae5a,53,".text"
0020fdd8,0020fe6b,148,"FUN_0020fdd8","FUN_0020fdd8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020fdd8(int param_1)",false,"",820baf59ce70960909102c936ac13a4a9a79f2822a438a3e0ed992e81c15b3c8,34f56f21004320e07c6212dbf4b651d15384aca40e61dd7c0470119acb9c8cb9,37,".text"
0020fedc,0020ff53,120,"FUN_0020fedc","FUN_0020fedc","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020fedc(int param_1, int param_2)",false,"",e51effa0543bc0a9166b394c496f25851e77c05d369298972e564ae01910bb97,f1c8ce5123bacd2124f53b7d74bbbc2b77c139dda7c988694944feaed716ef2c,30,".text"
0020ff54,0020ffb3,96,"FUN_0020ff54","FUN_0020ff54","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020ff54(undefined4 * param_1, undefined4 param_2, undefined4 param_3, uint * param_4)",false,"",68edacf6e68c162288a074a5a1760c8afc367fdfa502b1e9b2caac656f663ce6,0adb5c0ee6efbb5980ce6f2798fcbd3afa98375eb70c343d6dfbf15747347b78,24,".text"
0020ffb8,0021000b,84,"FUN_0020ffb8","FUN_0020ffb8","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0020ffb8(undefined4 * param_1, undefined4 param_2, undefined4 param_3, uint * param_4)",false,"",7b22114362a23ebeef3736fa674fe9a20e6ea093d2f060223c243aaa1f9e6a3a,9ff33f0b8c58614e8d88edb1e4fbf76474eb7a8e108b7ec24007a01c2d71bc9f,21,".text"
00210010,0021003f,48,"FUN_00210010","FUN_00210010","Global",DEFAULT,ANALYSIS,"int * __stdcall FUN_00210010(undefined4 * param_1)",false,"",b821896c12b33ceddba86e9bb22f24d2b8e3784f4954e70fd1af3c911697d924,34ee359dab1c817bc47e220b40341c479be667710a519dcaf056697ab89d02b9,12,".text"
00210144,0021034f,524,"FUN_00210144","FUN_00210144","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210144(int param_1, int param_2)",false,"",0b1cf77c21d2e20c80199cad6fde0faf4ea36681b33188e905b7345005925c00,2b3e8f98f53b7f3c8dc284b236b90cd9d41ebb65a646d9526172bca2947aee67,131,".text"
00210394,002104eb,344,"FUN_00210394","FUN_00210394","Global",DEFAULT,ANALYSIS,"uint __stdcall FUN_00210394(int param_1, int param_2)",false,"",5966e0090aa288cbaaa9c650d527bd5782a748c18ce1b58627fc54cce0aaca51,160579a7da75cf2fff8cca77b796a5bf049a5276049199a2759524b38706b2a2,86,".text"
002104ec,0021063f,340,"FUN_002104ec","FUN_002104ec","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_002104ec(int param_1, int param_2)",false,"",810d0ffe124edb46225fd560eef0f1f0dc28e27ffa29e9578dc5aa3527755fa1,c57cfce3f45b3493e7dca8db8833504d109c8950fdf95f31ee229febd7b9c8d6,85,".text"
00210660,00210733,212,"FUN_00210660","FUN_00210660","Global",DEFAULT,ANALYSIS,"uint __stdcall FUN_00210660(int param_1, int param_2)",false,"",91d4cb6af378e9a518dfead08b3e8bc4a28ff01e68b1bed42085ca9555219405,fccb4850612dd74b622b5b46ee2ff33facc08b436de0ffbb2a06246f3dd39e93,53,".text"
00210734,00210833,256,"FUN_00210734","FUN_00210734","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210734(Message * param_1, int param_2)",false,"",6b487f076e1f38fe46eb8159dda540e4e6ee37f2fb3fefbfeeb333d8f07ee107,6460cb19f5ec226a4f98640534efc631b013af57702b5904d703603311219747,64,".text"
0021088c,002108bf,52,"FUN_0021088c","FUN_0021088c","Global",DEFAULT,ANALYSIS,"bool __stdcall FUN_0021088c(int param_1, undefined4 param_2, undefined4 param_3, byte * param_4)",false,"",78212869971f2bbeaa820bb9ea12541088299fa907c1a64c1681f5fb1ea9915c,f6b0fa02369193345ff3e10171cc60213ca5cb6d34773a286dfca51586700073,13,".text"
002108c0,002108ff,64,"FUN_002108c0","FUN_002108c0","Global",DEFAULT,ANALYSIS,"undefined4 __stdcall FUN_002108c0(uint param_1, uint param_2, undefined1 * param_3)",false,"",dd55e9715d8d85fe4fe577b238811fce717a9a537fb3c4df04a5fb7c7ea36854,89a70b3ae056f6c9d3b9ffb4966f8168112430268625e400b2fd8875a48dd5b6,16,".text"
00210a10,00210aa7,152,"FUN_00210a10","FUN_00210a10","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_00210a10(undefined4 * param_1, int param_2, undefined4 param_3, uint param_4)",false,"",58f2ab9b021bec4b5d54637938960784b79353c91d02c0f0235a9c291f6e03d6,3025e87a544b0e42792f892ede3a3df2312d9d35166a19fa01e57309bc31e26b,38,".text"
00210ab0,00210b2b,124,"FUN_00210ab0","FUN_00210ab0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210ab0(undefined4 * param_1)",false,"",9c935b150cbd7ad120e26b33037b1db45baab3b39ba12a218a47f7254d735218,80ffb7e3a43dc214017c81a1f9fc25f1874a717fc7ea43694a637dfa28ef6ccd,31,".text"
00210b30,00210b93,100,"FUN_00210b30","FUN_00210b30","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_00210b30(undefined4 * param_1)",false,"",c32fe1f6119a8a6d5458ce9834c0c5840dce3491e0a742b72463ff51a04c4f5f,f26e5c7df0d98ea0d3bad5f5e967a606feb9699ee52c70cbcca80a147cc2e0f6,25,".text"
00210b98,00210cff,360,"FUN_00210b98","FUN_00210b98","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210b98(undefined4 * param_1, int param_2)",false,"",a71fc75c8ff1c6f9648fd6f230abd8e50af030bbd25678dcd6c8511e11103eeb,acff509b16062c1774fcdb6fa92bd54b80e728596d6d2433b85fe497328ea654,90,".text"
00210d8c,00210d8f,4,"FUN_00210d8c","FUN_00210d8c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210d8c(void)",false,"",379bec29dccd0a93c94826144d7ef6e42fab64ef195a3b8313a16926f66f388f,ff304d19e8233ac9117fef9eb247a8fb4751f5f6a6237a41ccc13440f8c6cda4,1,".text"
00210d90,00210e4b,188,"FUN_00210d90","FUN_00210d90","Global",DEFAULT,ANALYSIS,"int * __stdcall FUN_00210d90(undefined4 * param_1)",false,"",b97309ba8b7cd27afc51eaffeab792ccdd6f7e86877e429a6363dbf93dcad1b5,d2abdca5eef959e3e7cb109d200675d8a62f7ee682c9bc3f2e7dc37a2b4e0b6f,47,".text"
00210f74,00210fdf,108,"FUN_00210f74","FUN_00210f74","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210f74(int param_1)",false,"",143df9a92db66c7fb00307007ba80da132aab293a38d90194d49c52b4fc14d48,0cfff5d8503f76322783b5b5fe1c7d04f11445c468be928a4322938a8155c0d3,27,".text"
00210fe4,0021104f,108,"FUN_00210fe4","FUN_00210fe4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00210fe4(int param_1)",false,"",b6b6db0908ad368da8e18608f740c6cdb5b7724b38f66e79996a40e504e06887,0cfff5d8503f76322783b5b5fe1c7d04f11445c468be928a4322938a8155c0d3,27,".text"
00211054,002111c3,368,"FUN_00211054","FUN_00211054","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211054(int param_1)",false,"",214a9b37d7516da9f790e322e1ef7ffe10ee2b6544baab457ff51c0c0edd6808,e58751c2042c35d0b72a422d9d14bf892eb52088865ae29396bae02e8e53724b,92,".text"
002111d4,0021121f,76,"FUN_002111d4","FUN_002111d4","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_002111d4(int param_1)",false,"",1d55a20583c1a3957c5a70d1d2d6c2ed49683dfd50b2f10f154af8194ec7a602,d26f44450198ad3d58d8dcd3ae22d52f7b913b15778544f16489df655f47db4c,19,".text"
002112e0,0021135f,128,"FUN_002112e0","FUN_002112e0","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_002112e0(int param_1)",false,"",685d2aa0591989aa36aae7c39e422800986b5fe9ddf6d52acc419891c37f83ee,6ec04124291a49faf5b591f786456094402e16e47f2d99c986c9f4c6b38a9860,32,".text"
0021136c,002113fb,144,"FUN_0021136c","FUN_0021136c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0021136c(int param_1)",false,"",bbc906e30362c87893352cf39190cca2edaf6bb70b64657f236c78fae5e5d1ab,a737fdaef37cba90ec5579c1cf1573e35bb9e72e70121e915d680480026f13be,36,".text"
00211408,002114e7,224,"FUN_00211408","FUN_00211408","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211408(int param_1)",false,"",80bc144188b1f3ff94b011cfdb2a71ac9fc747b90e512d40c952ddccc9ba52c9,a3b7abdd14fb3af6710d4614588956da0a2600db6d9d722995ea0d7cec6ef7e6,56,".text"
00211540,0021165f,288,"FUN_00211540","FUN_00211540","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211540(int param_1, int * param_2)",false,"",7351660b52e53ecbb9f5c833e253fefdd2102741a15302f148dfa82ecf41f7c9,eec88d92ec6302fae31691ab0e50169add0f597db2b206575051fd9479cdb6ae,72,".text"
00211660,002117ff,416,"FUN_00211660","FUN_00211660","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211660(int param_1)",false,"",64f1112abe885ae138865ee64d730e380d1968e59363b9b10e8a374e20751a52,f1bc58a20c7dd3f6314eb5c5dd9275dfe90d29912d1128e694ba75f2143e4654,104,".text"
0021180c,0021195b,336,"FUN_0021180c","FUN_0021180c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0021180c(int param_1)",false,"",9ddda0691f9c5a9b0b7352a0c0d01810efbaf9b07299ccb4e66470f621992db6,b3e960509cb589d370d8af276a4f036445f46aae24315cbed77d243bf0aefc79,84,".text"
00211960,00211b17,440,"FUN_00211960","FUN_00211960","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211960(int param_1)",false,"",3e9a6007accf8910e1d53b9890e65013aa888f2eeed23c60963f8a0b0f2e7f38,13dddf56c0628632e4ef61593ce4d4519953e613f4d8079f36d75d89f0037fa0,110,".text"
00211b24,00211c7b,344,"FUN_00211b24","FUN_00211b24","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211b24(int param_1)",false,"",621bf6d5996bf844d438bcf18fdd3f53bdf6a6cef2bc0ed2623809cd34598f62,e82cf912b8f247c72fb587e296370b605f2b7cab6bfe7c54e8d99cc12c99c5bb,86,".text"
00211c80,00211d57,216,"FUN_00211c80","FUN_00211c80","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211c80(int param_1, int * param_2)",false,"",6c2c995bf7b8d9269a098b90b41caac0213a1b52fc015b03a23b519aa3c1fa5e,cb8695f58d89aacbe60139c59968cd09ac7d10b4643792a649e2a020beb0a2ef,54,".text"
00211d5c,00211e53,228,"FUN_00211d5c","FUN_00211d5c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211d5c(int param_1)",false,"",dc21cac6d472740967e7a5c8c52cdfbdc4b4fe4e7bbad5bd54f8b4116e527a45,3c1fb7346ecccb1ae67aeb3ece792efd75bb516e3b3bb3eeef1ec81815b31f72,57,".text"
00211e54,00212087,564,"FUN_00211e54","FUN_00211e54","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_00211e54(int param_1)",false,"",ff4dfae3a8ca9f20c4bbb92b8b80ec4392117865851bd15d9c987e7de68ac756,e4deb5ebee4b5226e54475a3dcf32e64f678dbf10e4402ecca45335675afac8d,141,".text"
002120b0,00212227,376,"FUN_002120b0","FUN_002120b0","Global",DEFAULT,ANALYSIS,"undefined4 * __stdcall FUN_002120b0(undefined4 * param_1, undefined4 param_2, int param_3, undefined4 param_4, undefined8 param_5, undefined4 * param_6, uint param_7)",false,"",801aab2dc598a3baa52bb393c01bd7ed889909018f91f6082b189ede4412d66d,179afc87865e9c3dbf26aff938bc0dc5c7cc54c0fbd3ba3ee035b65dbbb8bbc1,94,".text"
0021223c,0021242f,500,"FUN_0021223c","FUN_0021223c","Global",DEFAULT,ANALYSIS,"undefined __stdcall FUN_0021223c(undefined4 * param_1)",false,"",5c1993324c75443d409fb7cd7c3f13b8045352761ef00e12adf36f3ad4f606dc,a4731ac7bc1f953aa199861b618e1cb033ea67914a6687493d1f7a09943170b3,125,".text"
